session_id,target
92,8.399757970086949e-06
93,0.03333347492942422
94,0.0007733448123529602
95,0.039865970341444075
96,1.6257697681926475e-08
97,8.648157345191638e-05
98,5.2767821727841924e-05
99,1.666199497833899e-05
100,8.745090785672905e-05
101,0.0004354600352120158
102,0.0721230068049458
103,0.002274698309460982
104,0.002106466836331733
105,2.479319356111734e-06
106,0.0002424359986635435
107,0.0002787895938273978
108,1.676166139537066e-05
109,1.4893465229027702e-05
110,5.5813457061951616e-05
111,0.00014700259768313635
112,2.1289494522445009e-07
113,0.01624347396559812
114,5.959140416386345e-06
115,0.00011462342554115422
116,0.0008953188349879799
117,0.0012408193200023605
118,0.004115824589203404
119,0.010869748638328413
120,8.115583336805874e-05
121,2.809872881736445e-05
122,5.5227624018939344e-05
123,0.00028440775143598714
124,1.6455796577758295e-05
125,0.0017787178807348617
126,1.9536292268204555e-07
127,5.689616684294617e-09
128,0.00026517504989628733
129,0.002912455064751235
130,0.001032381659259363
131,0.013385083424201924
132,0.0004423787006226561
133,0.0008424266656153861
134,1.0890576702735985e-06
135,7.207563161084924e-06
136,2.8501298233024475e-05
137,0.00025623511448892973
138,0.0017104506587050513
139,4.4421405956115153e-07
140,0.00047061370544607226
141,1.6026793570576544e-09
142,0.0002153642902317398
143,0.0002751723803283309
144,0.0006575327567731781
145,2.518962288800953e-09
146,0.011052746992655038
147,0.00030723239031301406
148,0.0004122824352907237
149,0.00032372576024178323
150,0.061816123350481825
151,5.084398371269867e-06
152,0.030279940948355982
153,0.0015424829040280987
154,0.0024350843088852157
155,1.4086912812690071e-05
156,3.8535100474223196e-05
157,6.092503565627952e-05
158,2.8501298233024475e-05
159,5.641357878611807e-07
160,5.5227624018939344e-05
161,0.001000787864469937
162,5.59759894360794e-05
163,9.819052146300549e-05
164,0.0010161404896937567
165,6.948576783572457e-08
166,1.5451955194002323e-05
167,0.0039416547275078736
168,0.00032372576024178323
169,0.0002945756023065531
170,0.00020421804929628997
171,0.0006098449122986573
172,0.00012171218747740956
173,5.010432021659647e-05
174,0.0001769112623412238
175,0.13418618463675344
176,0.00051328483842461
177,0.005454762187855177
178,1.3593323866455277e-07
179,2.1841655152231663e-05
180,7.940439892500032e-05
181,0.0007357448741910954
182,0.05315199414291267
183,0.00010627356288694278
184,3.299708319902447e-06
185,0.00020712667765230232
186,1.8236599108657916e-05
187,1.2742811470995284e-06
188,3.6373732219380434e-07
189,0.0008540748776245307
190,1.3186704019768902e-05
191,0.00025072044911228356
192,0.0003718723231230612
193,0.0005414564066022436
194,0.031007935345669733
195,0.0003724907523394023
196,1.8525692548532404e-09
197,0.00019661169967678853
198,0.0011837455731446675
199,0.004639823810852861
200,4.990613992817938e-06
201,5.2870029976726595e-06
202,0.023742535176933748
203,1.9536292268204555e-07
204,0.0019939740793248396
205,0.002097670352214653
206,7.763348777510552e-10
207,2.6597421902732842e-05
208,0.05662935769275749
209,9.564436136894158e-06
210,0.0015778144447357813
211,0.0003419639079287322
212,0.009132704045659551
213,2.803800218501708e-05
214,0.01877526388459319
215,0.05643891950192957
216,0.0011512241979515707
217,0.02164574790291505
218,0.0002945756023065531
219,0.004531095131433351
220,0.00038822880199998694
221,0.0006149566572065832
222,0.00028707032375504095
223,0.016307369525421053
224,0.0002945756023065531
225,0.03182751561723711
226,0.003234294534875596
227,0.00037778784851883043
228,1.7488397560241258e-05
229,7.188928539721627e-05
230,0.0002594680196578891
231,1.585637362915753e-06
232,3.640444323749872e-05
233,2.773055542934844e-05
234,0.004910658541570444
235,1.5196368461756306e-05
236,0.004302874322401774
237,0.0003631796956247873
238,0.0003247937591753324
239,5.5227624018939344e-05
240,0.0027640487091020816
241,3.299708319902447e-06
242,7.246720080877139e-08
243,2.56424017100235e-08
244,4.146695422738307e-05
245,4.534602237549168e-05
246,1.1160271414863044e-06
247,0.04546704158574026
248,8.014254903166848e-05
249,1.4113645237881389e-06
250,4.704611872770979e-05
251,0.07913967851706627
252,0.00018358525179654677
253,2.3423801060738473e-05
254,0.03182751561723711
255,5.6540332390050045e-05
256,1.3773056363581497e-09
257,0.0021729958869011984
258,0.0033987325810668225
259,0.0010838507079172365
260,0.0272523070794363
261,3.962799207421528e-05
262,0.05662935769275749
263,5.137059801240098e-05
264,0.00032372576024178323
265,0.0005714121620601613
266,1.1181176894582982e-06
267,8.072835593539894e-13
268,5.337935882530715e-06
269,0.0002535326683891274
270,9.489682208073729e-05
271,9.43474910563596e-06
272,0.0003098649575003977
273,2.4467492770649685e-05
274,0.0006851452075760749
275,0.0013352059260966687
276,3.936068024434709e-08
277,0.0002733348679207779
278,0.00976692015226958
279,6.640525394150878e-06
280,0.0005983811254472719
281,7.013981132877631e-06
282,0.00031921268852248743
283,0.0005127184463390941
284,2.0397522117364794e-06
285,2.6450895453420305e-05
286,9.607003584760038e-10
287,0.00028517395357762995
288,9.316773693841937e-07
289,0.00012898974335390768
290,3.162126385729537e-06
291,0.06505605658716661
292,0.000354026153568112
293,0.0012671319497832916
294,3.087218869846014e-05
295,6.205696485727535e-05
296,5.2431304277790884e-05
297,5.080002604560257e-05
298,3.362788784885735e-08
299,1.2746456997721313e-07
300,5.7959314986104215e-05
301,3.162126385729537e-06
302,4.694129349511323e-06
303,4.45894063102898e-08
304,0.013912967907940327
305,0.07090361847445695
306,2.5665143158572805e-05
307,0.0008162356455816109
308,0.001319435370412245
309,0.0005108566591776534
310,5.0675044512088546e-05
311,0.0018734481694869132
312,0.006815530465272634
313,0.005238673833880859
314,4.629418145401884e-05
315,1.08363182983031e-05
316,8.529098321812638e-07
317,0.0012422173384953532
318,5.129493316850651e-05
319,2.854825731998116e-05
320,9.228370469909309e-07
321,0.0010949548652450308
322,7.931862919298087e-05
323,7.93422439672389e-05
324,0.009449001379515747
325,0.005887240510949868
326,0.0018149700908562246
327,3.7873612111270316e-05
328,0.002474926962309096
329,5.5227624018939344e-05
330,9.94467764287242e-06
331,0.013759833435256281
332,0.012834330498735743
333,0.19357570976469313
334,1.5582831226734295e-05
335,0.0001348032375490244
336,0.0008427922674436434
337,0.023590659203968356
338,0.011600425887840245
339,1.821738657910997e-05
340,0.0011961625174017547
341,5.768717492991452e-06
342,0.0016230257098872913
343,0.00043369703467924003
344,0.003314461562821306
345,0.0009612434017260642
346,0.002707657892703256
347,0.41381307669168477
348,2.2523352143034013e-05
349,8.850222770954688e-07
350,0.003028466606516606
351,0.00030166293617636555
352,0.014613953641262339
353,0.013856473853470726
354,0.00017378713968032905
355,0.0023724963002815557
356,0.002234791148600923
357,3.1685272396746014e-05
358,2.518962288800953e-09
359,0.04546704158574026
360,3.417297597130025e-06
361,0.07095400841406001
362,0.039865970341444075
363,0.0008619894154077804
364,0.02286635980451033
365,3.4989301078808562e-09
366,3.4555639305408797e-09
367,1.4309930821049452e-08
368,0.0014626755740967767
369,0.002248031519406047
370,0.0001334329651499187
371,0.0004423787006226561
372,6.02172033952619e-06
373,4.069856293775336e-08
374,4.809219668117838e-09
375,0.000503152594188008
376,0.0012096740028238507
377,4.803590072104968e-05
378,1.0769407886824503e-08
379,7.574720346642957e-06
380,0.00026517504989628733
381,0.0001348032375490244
382,0.0010087857181233148
383,2.7721500175504166e-06
384,0.00045142293316029257
385,0.0004674411337705097
386,7.124140922925018e-05
387,0.0002814036572016729
388,0.0007156524806199687
389,2.8186572964509026e-05
390,0.000438121467524689
391,3.843104959043012e-07
392,8.927825692630886e-05
393,0.0004423787006226561
394,1.4311113563832594e-06
395,0.0001040149797836359
396,6.229753068804692e-05
397,1.1318487599328559e-06
398,7.667631946605243e-05
399,4.109033534680839e-09
400,6.576695271253563e-06
401,1.54938726815177e-08
402,1.765434073651569e-05
403,8.461036310485388e-06
404,0.08755353413723439
405,3.853226230984977e-05
406,0.007650070668241176
407,0.0007793593494403075
408,1.4311113563832594e-06
409,0.000990603413975649
410,1.78480013465422e-05
411,1.6792901502096397e-05
412,0.0005940413649225609
413,0.00036024561119313156
414,9.898496080483791e-09
415,1.2527817694861322e-09
416,0.0012536913896617236
417,0.0009351228134370714
418,1.962198718203045e-08
419,1.6704247769873027e-07
420,0.00018512260059580016
421,0.0006666484433281082
422,0.0004423787006226561
423,1.6257697681926534e-08
424,0.00014752663394594683
425,1.4657384046378402e-08
426,0.9099338270221354
427,1.2608954126412513e-06
428,1.2111002737898616e-09
429,0.07841517980363555
430,5.5227624018939344e-05
431,3.299708319902447e-06
432,0.0034402575606261813
433,2.2331974629638133e-06
434,0.0002010674629953492
435,0.00016717585152338393
436,0.00017601790844898714
437,0.001526597215468217
438,0.001180213346456916
439,0.0012795354747563233
440,5.81235295618654e-10
441,0.0003398952288464899
442,0.0007455567779306646
443,2.6863281083669378e-05
444,0.00021935970045426468
445,0.005073756725674239
446,0.0005442650603641456
447,3.4817544868432837e-06
448,0.023059495822674893
449,0.005350134868210823
450,4.7927709451552536e-05
451,0.00020606279991395245
452,0.0006127977310108108
453,7.935303470510311e-05
454,3.534279991156432e-08
455,0.00010219789552276045
456,1.7519308404764192e-06
457,0.00042413948770933686
458,2.071503282918698e-05
459,0.0004164913807308592
460,0.07444848369303468
461,0.00026517504989628733
462,8.755461994711356e-07
463,1.311784210520671e-07
464,0.00025000600124343986
465,0.0013370466837381138
466,7.574720346642957e-06
467,8.797530859394861e-05
468,1.1660328549735053e-05
469,0.0033100145113327327
470,0.005015872209085721
471,0.006224422070386662
472,1.1619731606304411e-08
473,0.0002945756023065531
474,3.607510303393817e-07
475,0.012812366771706208
476,1.0252688954751999e-08
477,0.0006100943303464381
478,5.0629762536469974e-05
479,0.24342776988465886
480,6.701467354190185e-06
481,0.0027475631800686854
482,0.007952199919180863
483,0.001721394061790195
484,0.0004831473649884976
485,0.005060860721073956
486,2.3074345499585457e-05
487,0.0007563887694060177
488,2.8078175056605606e-05
489,0.00017106195845847146
490,4.1262980301119554e-07
491,0.0017654708704597111
492,0.00022194906123441805
493,0.0001348032375490244
494,2.1929389924710937e-06
495,1.9220380598002698e-05
496,0.02051926665600884
497,0.0001522644073201492
498,0.0010573159894508252
499,1.6624752205500713e-13
500,0.0007775354686539694
501,0.09127286310062654
502,0.05560843295600775
503,0.019472470205858457
504,0.0003037571372200657
505,6.244337390601582e-05
506,2.095060734260057e-06
507,0.0006546779934182915
508,9.534596525670367e-05
509,2.276536374148394e-06
510,0.0008290589987867311
511,5.81235295618654e-10
512,6.495945514613102e-05
513,7.676963011832604e-07
514,0.005364534548135505
515,0.007100834880281515
516,0.0038826256687778922
517,0.004912162286199059
518,1.502762589621059e-05
519,0.027703095520881797
520,0.00022111372792162586
521,0.062267015554720105
522,0.0653438813319468
523,1.3109087875284234e-06
524,0.0004354600352120158
525,0.07095400841406001
526,4.46419356421792e-05
527,0.00035294073300283556
528,0.008053904787718195
529,0.0034423339230787815
530,1.2608954126412513e-06
531,9.210035778419306e-05
532,0.005520066295232662
533,2.518962288800953e-09
534,0.01472708305592675
535,2.127489865611072e-08
536,0.056173545814539795
537,9.076591622688961e-05
538,0.0025604421565778744
539,0.00028508090941472376
540,3.4159792886421503e-06
541,0.00014530310060615776
542,0.007692111348763711
543,0.0002328638348930555
544,0.005441156188319444
545,1.781691738713817e-05
546,0.00017288078997118077
547,0.0013166822696256736
548,9.265595248373304e-07
549,0.0009441618691968141
550,5.7555287762292585e-05
551,0.012192898737010316
552,0.28418597717539024
553,2.7869501940339394e-08
554,2.7855982064496717e-06
555,6.304710311072295e-08
556,0.003735991224161051
557,0.003499195818163685
558,2.7217919918720948e-05
559,9.110565591994469e-06
560,0.01971320368630555
561,1.7727065103487002e-05
562,0.0006018585793647414
563,0.0014520263178535438
564,0.00010706595541330199
565,0.00030274495478491164
566,4.037881346268309e-05
567,8.773026050212168e-05
568,0.0010824106304612583
569,0.00031813189661783204
570,0.002962798771159357
571,0.00020656767106662195
572,0.07913967851706627
573,6.004098827502616e-08
574,1.9512111971142877e-05
575,2.518962288800953e-09
576,0.001053381050443777
577,0.004442551210446135
578,1.0492920647773801e-07
579,2.5508372589587218e-05
580,3.690450292159863e-05
581,0.0032043890905844633
582,2.6259901575733953e-06
583,0.0002744285656053226
584,0.08063483342026707
585,2.4622378327470178e-05
586,0.012616735528876964
587,0.0003929738723081941
588,0.0002505181796161759
589,0.025573872329488666
590,1.0492920647773801e-07
591,1.5389280646003745e-05
592,2.518962288800953e-09
593,1.3683417176834638e-09
594,1.3873527749611792e-06
595,0.0001003059262878252
596,0.0008614230325877059
597,0.00010399028844428327
598,1.2608954126412513e-06
599,3.608209048336457e-06
600,0.0018185858681815058
601,0.0002601681370701523
602,0.014285628953372351
603,3.5868263726408123e-06
604,5.337935882530715e-06
605,0.002788088948098021
606,0.0013829370020472355
607,0.0005453287900473318
608,0.0001054167704526438
609,0.0001915613716909126
610,2.411629713264663e-07
611,0.0016664541836947635
612,0.017547121833350884
613,3.637373221938037e-07
614,0.00012403873635049713
615,3.9077363766611335e-05
616,4.1076954620283075e-05
617,2.9071229877152995e-05
618,7.662828523787001e-06
619,0.0002246161354431384
620,0.06326685139049898
621,0.0003622713891429468
622,0.18708721434014514
623,0.00013221061228336334
624,2.518962288800953e-09
625,0.03613020240802158
626,0.0010242092504305406
627,1.1182970707563309e-06
628,6.459942628758941e-10
629,1.5340726496099294e-05
630,3.637373221938037e-07
631,6.695544880876984e-06
632,0.00044969523301489526
633,0.018913786705962325
634,0.00043303223621089955
635,6.004098827502616e-08
636,0.0019016835081199774
637,4.730009641155946e-05
638,0.0002945756023065531
639,9.898496080483791e-09
640,3.281891709347653e-08
641,6.958775161640495e-05
642,0.0009613128926013665
643,0.03121261279315167
644,0.0010198974538526682
645,0.09164374499577094
646,0.00017405312883642064
647,0.00010820300953161273
648,1.590529954650172e-05
649,0.00013788395675903698
650,0.0006490652479022373
651,0.0021339997690313236
652,0.07406352963214868
653,0.0002716992558754149
654,1.5196368461756306e-05
655,0.007206080425758009
656,0.023140021067819903
657,4.557763114145619e-09
658,2.6608196061564085e-05
659,8.659233851917839e-05
660,7.474523116524892e-05
661,6.260258369038367e-06
662,8.731990451752664e-09
663,2.229064321175336e-07
664,0.00017733210892731163
665,5.298533500154042e-07
666,0.0012095725443651592
667,0.01636579632898003
668,0.04630788787099119
669,3.6037601768859014e-05
670,1.836735863794357e-06
671,0.004915387763245428
672,0.042124943185276834
673,0.05662935769275749
674,0.0004453379433959698
675,0.004347857185879411
676,0.004491787211944894
677,0.005910309610277487
678,0.015935743034469773
679,1.2298007602405967e-08
680,0.0047622635617817245
681,0.0007686693243085666
682,1.836735863794357e-06
683,0.0004423787006226561
684,0.08614538652270802
685,5.5227624018939344e-05
686,0.011314202587733453
687,5.5227624018939344e-05
688,0.03046271259344532
689,0.01043276751296353
690,0.017721929623643273
691,1.948742796476552e-05
692,3.299708319902447e-06
693,0.001178910481351757
694,8.732413609981925e-05
695,6.688789995205842e-05
696,9.183961216018532e-06
697,0.0002270019276904054
698,0.0002945756023065531
699,0.00022129710678019728
700,0.0019108695983294551
701,1.2359796196626372e-05
702,1.7204764990120983e-05
703,0.008053904787718195
704,0.011497650773196377
705,0.0002945756023065531
706,0.00017190017448929536
707,0.00014004248074629471
708,0.0010623128277047924
709,0.7745103029106004
710,7.232269801009341e-05
711,3.4978022192253084e-05
712,0.006827253912304127
713,5.973929318144138e-05
714,0.006080903751374894
715,9.97119525524976e-06
716,0.0037313057408198086
717,0.00010588653105682853
718,0.007520059490185357
719,0.00031813189661783204
720,2.183972947830439e-07
721,2.1384215587409626e-06
722,0.00032372576024178323
723,0.004214371161574255
724,0.0008359811560144005
725,8.173675811030676e-07
726,0.002179141354302563
727,0.0037913471159430386
728,0.009851878226072636
729,0.0010014709470054137
730,0.008553113492292902
731,0.00046306364538199795
732,0.00026437555111991876
733,5.9123497267768015e-08
734,1.694595734384851e-05
735,0.02344345929322131
736,7.180599655303127e-11
737,2.899812114306317e-05
738,4.106894359310245e-05
739,5.565833330415672e-06
740,0.0009117674250842752
741,0.00021194075905212214
742,0.002621394087044285
743,0.0012732335891899554
744,6.476900426431229e-07
745,0.0009876681532654328
746,0.06860484030946404
747,1.0725682117025562e-05
748,0.00017518808620029465
749,0.053032296883927806
750,0.0004423787006226561
751,1.3379741660218126e-06
752,1.5246830521049617e-06
753,5.918314462608412e-05
754,1.2608954126412513e-06
755,3.2731999462523616e-05
756,0.002459941128729011
757,0.006405767721725888
758,4.340144234996172e-05
759,3.609892947394998e-05
760,0.0004423496046551103
761,0.0008446614373298123
762,0.0006572631614975747
763,0.002164471275729256
764,0.0010483951485358613
765,0.024362351562915992
766,1.1714270763084994e-05
767,0.0009742806906366313
768,8.854037432653799e-05
769,1.4284667927969522e-05
770,0.0412284692240862
771,0.005692630048233127
772,2.3186062362771724e-07
773,0.00032372576024178323
774,0.00014867568200816275
775,9.349449821698734e-05
776,0.00468580126492651
777,0.034956786795269416
778,4.303375140538184e-06
779,4.557763114145619e-09
780,0.000229075706804917
781,0.03824857118507817
782,0.08072329519767622
783,0.0006592778480689327
784,0.0005427415580917636
785,3.913295166830166e-05
786,0.006079131546146377
787,8.81615325230585e-05
788,2.463518279763076e-05
789,7.247614058539207e-05
790,6.0747837632987406e-05
791,0.00016166797565102663
792,0.0003294179510041833
793,0.0002416732690542257
794,0.0011840173083829608
795,0.00751723449325659
796,1.934474922902375e-06
797,0.00023632375142896268
798,1.3266438510287985e-07
799,2.768954488770849e-09
800,0.00046210542324056725
801,1.562066076694536e-05
802,0.0002733348679207779
803,4.4480657564303255e-05
804,0.009432439692028253
805,0.0022491112358474026
806,5.941454968005291e-13
807,2.471961888258479e-05
808,2.964337687244673e-08
809,0.5520622142951901
810,4.1944791560796676e-05
811,4.080924466074543e-08
812,0.0002770852023860547
813,8.863726840846174e-06
814,0.00418145356443514
815,0.004685593438786491
816,0.005854184228531853
817,0.0057312662188302756
818,0.0006960281524194568
819,9.597412258802934e-05
820,0.015079118251515042
821,0.061816123350481825
822,0.003278551539592365
823,0.05662935769275749
824,0.0002479779657015037
825,0.00032372576024178323
826,6.271776637144031e-05
827,0.001095688341413509
828,0.0002945756023065531
829,0.0002758179454285066
830,0.0002909081636007539
831,0.026075919339526996
832,1.7497392508476132e-05
833,0.00012720364598487905
834,1.4785446795926754e-05
835,0.0001510088201198419
836,2.835156025443786e-06
837,0.0007713468564417447
838,4.914714147087951e-08
839,4.447396420579561e-05
840,4.78545052322797e-06
841,3.31711721179862e-06
842,0.00010684598735818046
843,0.013864241224850886
844,0.003735724755087569
845,0.00030810629864253566
846,3.162126385729537e-06
847,4.3855303758271365e-06
848,1.446584047119407e-05
849,0.0001961452902538143
850,8.916905956381726e-06
851,3.026947105164508e-08
852,0.00012106139632695628
853,0.0004423787006226561
854,1.5095329945309815e-05
855,1.0301140625287999e-05
856,2.6046698768207286e-05
857,5.5227624018939344e-05
858,0.0001832385993681568
859,0.001593647119317712
860,1.1443721184620444e-05
861,0.0014780545964872872
862,1.3306720155306481e-05
863,3.6576390906876256e-05
864,0.0004252794563789401
865,0.0024855766330040764
866,3.248308696654105e-05
867,0.0012197025929930622
868,0.007860095352093201
869,1.0492920647773801e-07
870,3.648305929219592e-05
871,8.630313321606682e-06
872,0.00012554061945991814
873,7.741897259079768e-07
874,0.004298065883988784
875,0.00016228855021801952
876,0.0014516629649417288
877,0.001971616897302827
878,0.0002785116408148042
879,1.6216714367729174e-05
880,0.051482598126031016
881,0.0006433128268776137
882,0.0014873942851033606
883,0.11304066427464142
884,0.0015292357270494648
885,5.3908927189538843e-05
886,4.453445936772128e-06
887,0.00011583887100204925
888,3.107547760457983e-06
889,0.00035419325963852904
890,1.0492920647773838e-07
891,0.0001283564295147247
892,0.000397813215301754
893,5.5227624018939344e-05
894,0.0013090534381382983
895,7.247614058539207e-05
896,0.060390451862715216
897,5.9123497267768015e-08
898,0.06926348112916625
899,2.3595583575018508e-06
900,0.00014260265986399415
901,0.025530177982487866
902,1.525725331448238e-05
903,0.0007479688303721292
904,0.003535387888639855
905,0.07913967851706627
906,9.209854845093114e-06
907,0.0061748441737273195
908,0.00018266462804957093
909,0.0002800317628091358
910,1.6996451481403696e-05
911,1.3685121281012268e-06
912,1.2732003415878158e-05
913,0.00015492800711419932
914,0.004124250960814524
915,0.0003039928404921586
916,1.824760658253921e-05
917,2.0226609812511095e-05
918,0.00010131206646451715
919,2.518962288800953e-09
920,0.009685973272008236
921,0.008984696300865916
922,2.849708904917618e-06
923,1.8700332313397368e-05
924,5.298533500154042e-07
925,0.0013234000395103696
926,2.518962288800953e-09
927,0.00199705794069215
928,0.000695594761656574
929,0.005198513368271595
930,0.21958311789448537
931,0.0002945756023065531
932,0.07913967851706627
933,5.5227624018939344e-05
934,8.728497245037281e-09
935,1.143004179221578e-05
936,0.0026297649801682275
937,2.518962288800953e-09
938,0.002555743815014582
939,0.01803000664310117
940,2.986770999894095e-05
941,1.6026793570576544e-09
942,1.92918432859241e-05
943,0.006753279327549041
944,0.005619399937899383
945,0.023463851671347905
946,4.2565012609169135e-07
947,6.599585414741776e-06
948,5.893200553232341e-11
949,2.4782679956578666e-05
950,1.679520584412727e-06
951,0.00020396746262626035
952,1.472147464742691e-07
953,0.00014013393270317226
954,0.012719481122979813
955,7.574720346642957e-06
956,3.637373221938037e-07
957,2.518962288800953e-09
958,0.005040844250728275
959,0.11337305877805089
960,1.1171831260800123e-07
961,1.3266438510287985e-07
962,0.00042667041953549855
963,1.43446843080633e-08
964,0.006247952921934466
965,1.9537682076340672e-05
966,0.00026976056554384165
967,2.8826491982235965e-09
968,0.006092170642915584
969,5.517548785401288e-11
970,1.7077089271079623e-05
971,0.000294670237104712
972,7.727432442392726e-05
973,0.03850971221316289
974,0.0010853284965648803
975,0.006533061641299592
976,0.0005965270275076886
977,0.00019150049155889964
978,1.4311113563832594e-06
979,0.013563850662141608
980,3.7805071343242494e-10
981,3.9382037430676235e-07
982,0.005296304337590585
983,0.00031996132436637497
984,6.539888282773756e-05
985,0.01458076114384605
986,0.00022546065085926397
987,0.000377224881358488
988,2.0553676429904837e-05
989,0.05526149577253612
990,2.252269316997846e-06
991,0.000557086414531488
992,0.001026431328912517
993,6.343906793690058e-07
994,1.9101990025092308e-05
995,2.2739495223884738e-05
996,1.0903258590779017e-06
997,0.058182194158599355
998,0.0007234648137935312
999,0.0008864452248701069
1000,0.014672497793367842
1001,7.194221332601906e-05
1002,0.07970044545723477
1003,2.3688546456509147e-08
1004,9.01054370309776e-05
1005,0.0007755530634360795
1006,0.0004959525797970088
1007,1.0724556615280739e-05
1008,0.06142215628659515
1009,0.005443966616479631
1010,3.8535100474223135e-05
1011,0.00010515125300646388
1012,4.693768168424918e-06
1013,0.0036893584103163666
1014,0.0020231838169237648
1015,1.5057125358662581e-05
1016,0.038554149463998856
1017,0.0019688457155245427
1018,4.6001719638549216e-07
1019,4.419148430614756e-05
1020,5.385764813856092e-05
1021,0.0017827234030665011
1022,3.520351468519226e-05
1023,1.5379732290020974e-07
1024,1.0445008214952635e-05
1025,0.04280365058283661
1026,0.0004423787006226561
1027,1.2328398668218625e-05
1028,1.2865367672704523e-08
1029,0.00010690675504448656
1030,0.05662935769275749
1031,0.0006372730075509361
1032,0.0016818236838678164
1033,2.745506787957845e-08
1034,0.027213620793908076
1035,5.165600816123638e-08
1036,0.001223987861595061
1037,1.3399360102183767e-05
1038,0.00041462378788551484
1039,3.476292926867168e-05
1040,0.00989942809626368
1041,0.0004289938333236503
1042,0.00016296769326813352
1043,2.5161705307711085e-05
1044,2.7294764147532495e-05
1045,0.00013744070245757294
1046,3.6376325241016418e-06
1047,4.780878547494598e-09
1048,0.07913967851706627
1049,4.981443404317335e-05
1050,0.004331454570069053
1051,0.00045559418548791526
1052,1.8760778517907753e-05
1053,1.012807548526195e-06
1054,0.006193737698466425
1055,0.00030826882387545424
1056,8.504417777600705e-06
1057,2.590763619612423e-05
1058,9.907214327428617e-05
1059,0.00017753108409342006
1060,0.04562742661424736
1061,0.004903451726340279
1062,0.0016629291761883756
1063,0.00035736007435070504
1064,1.5311132770979276e-06
1065,5.565807892122558e-09
1066,5.593251813075412e-05
1067,0.00014141419830234237
1068,0.000611483815552997
1069,3.018454986931901e-05
1070,3.653328920738499e-08
1071,0.024531272887415998
1072,0.0013377153133336084
1073,1.691127264801235e-05
1074,1.759809004270172e-05
1075,0.014336540055473936
1076,0.014249848229959719
1077,0.028732109595299756
1078,3.026947105164508e-08
1079,2.6787118877678535e-06
1080,0.07985855212275754
1081,1.4580981482508598e-05
1082,0.0024812220424665393
1083,1.813511682597992e-08
1084,3.299708319902447e-06
1085,0.0001695402326638584
1086,0.03590824286937964
1087,0.004033086208312616
1088,8.269156368231206e-06
1089,2.68877487038723e-05
1090,4.557763114145619e-09
1091,0.0004027279795153285
1092,0.00017058523281149746
1093,0.048008265346668695
1094,0.008218923184074052
1095,0.0011610625613873537
1096,2.6367420773394057e-05
1097,0.0019188693697147056
1098,1.4552318934632135e-06
1099,0.004358768304452796
1100,4.4390199675823056e-05
1101,0.006245585849379927
1102,0.0004363997548466202
1103,2.8859757673918746e-06
1104,0.00019426058417294222
1105,0.0005870276667306489
1106,1.6172206702433815e-05
1107,0.014096599781186664
1108,0.0006098449122986573
1109,4.689941864809209e-09
1110,7.623507292458366e-06
1111,0.001324043406029742
1112,5.0796663844505665e-05
1113,0.0005920308218345228
1114,9.233174078976861e-06
1115,3.162126385729537e-06
1116,0.00010351167713702927
1117,0.00013502424984064478
1118,0.0007578554406887553
1119,0.000268275042884088
1120,3.162126385729537e-06
